family	s_name
Brassicaceae	Cardamine appendiculata
Brassicaceae	Cardamine arakiana
Brassicaceae	Cardamine bellidifolia
Brassicaceae	Cardamine changbaiana
Brassicaceae	Cardamine circaeoides
Brassicaceae	Cardamine dentipetala
Brassicaceae	Cardamine dentipetala var. longifructa
Brassicaceae	Cardamine fallax
Brassicaceae	Cardamine flexuosa
Brassicaceae	Cardamine glechomifolia
Brassicaceae	Cardamine hirsuta
Brassicaceae	Cardamine impatiens
Brassicaceae	Cardamine impatiens var. eriocarpa
Brassicaceae	Cardamine impatiens var. impatiens
Brassicaceae	Cardamine impatiens var. tenuissima
Brassicaceae	Cardamine kiusiana
Brassicaceae	Cardamine kokaiensis
Brassicaceae	Cardamine komarovii
Brassicaceae	Cardamine leucantha
Brassicaceae	Cardamine leucantha var. glaberrima
Brassicaceae	Cardamine leucantha var. leucantha
Brassicaceae	Cardamine longifructus
Brassicaceae	Cardamine lyrata
Brassicaceae	Cardamine macrophylla
Brassicaceae	Cardamine niigatensis
Brassicaceae	Cardamine nipponica
Brassicaceae	Cardamine occulta
Brassicaceae	Cardamine pratensis
Brassicaceae	Cardamine prorepens
Brassicaceae	Cardamine pseudowasabi
Brassicaceae	Cardamine regeliana
Brassicaceae	Cardamine schinziana
Brassicaceae	Cardamine schinziana f. lasiocarpa
Brassicaceae	Cardamine scutata
Brassicaceae	Cardamine sp.
Brassicaceae	Cardamine tanakae
Brassicaceae	Cardamine torrentis
Brassicaceae	Cardamine trifida
Brassicaceae	Cardamine umbellata
Brassicaceae	Cardamine valida
Brassicaceae	Cardamine yezoensis
Brassicaceae	Carrichtera annua
Brassicaceae	Catolobus ligulifolia
Brassicaceae	Catolobus ligulifolius
Brassicaceae	Catolobus pendula
Brassicaceae	Catolobus pendulus
Brassicaceae	Chorispora tenella
Brassicaceae	Clausia trichosepala
Brassicaceae	Cochlearia oblongifolia
Brassicaceae	Cochlearia officinalis
Brassicaceae	Cochlearia officinalis subsp. oblongifolia
Brassicaceae	Coincya monensis
Brassicaceae	Coincya monensis subsp. cheiranthos
Brassicaceae	Conringia orientalis
Brassicaceae	Crambe maritima
Brassicaceae	Descurainia pinnata
Brassicaceae	Descurainia sophia
Brassicaceae	Diplotaxis muralis
Brassicaceae	Diplotaxis tenuifolia
Brassicaceae	Diplotaxis viminea
Brassicaceae	Dontostemon dentatus
Brassicaceae	Dontostemon dentatus var. dentatus
Brassicaceae	Dontostemon dentatus var. glandulosus
Brassicaceae	Dontostemon hispidus
Brassicaceae	Dontostemon integrifolius
Brassicaceae	Dontostemon micranthus
Brassicaceae	Dontostemon pinnatifidus
Brassicaceae	Draba borealis
Brassicaceae	Draba grandis
Brassicaceae	Draba igarashii
Brassicaceae	Draba japonica
Brassicaceae	Draba kitadakensis
Brassicaceae	Draba mongolica
Brassicaceae	Draba nakaiana
Brassicaceae	Draba nemorosa
Brassicaceae	Draba nemorosa f. leiocarpa
Brassicaceae	Draba nipponica f. ramosa
Brassicaceae	Draba nipponica var. linearis
Brassicaceae	Draba nipponica var. nipponica
Brassicaceae	Draba oiana
Brassicaceae	Draba okamotoi
Brassicaceae	Draba sachalinensis
Brassicaceae	Draba sachalinensis var. sachalinensis
Brassicaceae	Draba sachalinensis var. shinanomontana
Brassicaceae	Draba sakuraii
Brassicaceae	Draba sakuraii var. linearis
Brassicaceae	Draba sakuraii var. nipponica
Brassicaceae	Draba sakuraii var. sakuraii
Brassicaceae	Draba sekiyana
Brassicaceae	Draba shiroumana
Brassicaceae	Draba ussuriensis
Brassicaceae	Draba verna
Brassicaceae	Eruca cappadocica
Brassicaceae	Eruca vesicaria subsp. sativa
Brassicaceae	Erucastrum gallicum
Brassicaceae	Erucastrum incanum
Brassicaceae	Erysimum amurense
Brassicaceae	Erysimum cheiranthoides
Brassicaceae	Erysimum cheiri
Brassicaceae	Erysimum flavum
Brassicaceae	Erysimum macilentum
Brassicaceae	Erysimum repandum
Brassicaceae	Eutrema japonicum
Brassicaceae	Eutrema okinosimense
Brassicaceae	Eutrema tenue
Brassicaceae	Hesperis matronalis
Brassicaceae	Hesperis sibirica
Brassicaceae	Hornungia alpina
Brassicaceae	Iberis amara
Brassicaceae	Iberis gibraltarica
Brassicaceae	Iberis odorata
Brassicaceae	Iberis pruitii
Brassicaceae	Iberis sempervirens
Brassicaceae	Iberis umbellata
Brassicaceae	Ionopsidium acaule
Brassicaceae	Isatis tinctoria
Brassicaceae	Isatis tinctoria var. indigotica
Brassicaceae	Isatis tinctoria var. tinctoria
Brassicaceae	Lepidium africanum
Brassicaceae	Lepidium apetalum
Brassicaceae	Lepidium bonariense
Brassicaceae	Lepidium campestre
Brassicaceae	Lepidium cartilagineum
Brassicaceae	Lepidium densiflorum
Brassicaceae	Lepidium didymum
Brassicaceae	Lepidium draba
Brassicaceae	Lepidium englerianum
Brassicaceae	Lepidium fasciculatum
Brassicaceae	Lepidium latifolium
Brassicaceae	Lepidium perfoliatum
Brassicaceae	Lepidium pinnatifidum
Brassicaceae	Lepidium ruderale
Brassicaceae	Lepidium sativum
Brassicaceae	Lepidium virginicum
Brassicaceae	Lobularia maritima
Brassicaceae	Lunaria annua
Brassicaceae	Macropodium pterospermum
Brassicaceae	Malcolmia maritima
Brassicaceae	Matthiola incana
Brassicaceae	Matthiola longipetala subsp. bicornis
Brassicaceae	Mattonia incana
Brassicaceae	Moricandia arvensis
Brassicaceae	Myagrum perfoliatum
Brassicaceae	Nasturtium microphyllum
Brassicaceae	Nasturtium officinale
Brassicaceae	Neslia paniculata
Brassicaceae	Noccaea cochleariformis
Brassicaceae	Noccaea japonica
Brassicaceae	Noccaea thlaspidioides
Brassicaceae	Orychophragmus violaceus
Brassicaceae	Parrya nudicaulis
Brassicaceae	Petrocallis pyrenaica
Brassicaceae	Raphanus raphanistrum
Brassicaceae	Raphanus sativus
Brassicaceae	Raphanus sativus f. raphanistroides
Brassicaceae	Raphanus sativus f. sativus
Brassicaceae	Raphanus sativus var. chinensis
Brassicaceae	Raphanus sativus var. hortensis
Brassicaceae	Raphanus sativus var. hortensis f. raphanistroides
Brassicaceae	Raphanus sativus var. niger
Brassicaceae	Raphanus sativus var. sativus
Brassicaceae	Rapistrum rugosum
Brassicaceae	Rapistrum rugosum var. microcarpum
Brassicaceae	Rapistrum rugosum var. rugosum
Brassicaceae	Rapistrum rugosum var. venosum
Brassicaceae	Rorippa × armoracioies
Brassicaceae	Rorippa × brachyceras
Brassicaceae	Rorippa amphibia
Brassicaceae	Rorippa austriaca
Brassicaceae	Rorippa barbareifolia
Brassicaceae	Rorippa cantoniensis
Brassicaceae	Rorippa curvisiliqua
Brassicaceae	Rorippa dubia
Brassicaceae	Rorippa globosa
Brassicaceae	Rorippa indica
Brassicaceae	Rorippa indica f. longicarpa
Brassicaceae	Rorippa indica f. viridiflora
Brassicaceae	Rorippa palustris
Brassicaceae	Rorippa sylvestris
Brassicaceae	Rorippa teres
Brassicaceae	Sinapis alba
Brassicaceae	Sinapis arvensis
Brassicaceae	Sinapis arvensis var. orientalis
Brassicaceae	Sisymbrium altissimum
Brassicaceae	Sisymbrium erysimoides
Brassicaceae	Sisymbrium heteromallum
Brassicaceae	Sisymbrium irio
Brassicaceae	Sisymbrium loeselii
Brassicaceae	Sisymbrium luteum
Brassicaceae	Sisymbrium officinale
Brassicaceae	Sisymbrium officinale var. leiocarpum
Brassicaceae	Sisymbrium officinale var. officinale
Brassicaceae	Sisymbrium orientale
Brassicaceae	Sisymbrium polymorphum
Brassicaceae	Stevenia canescens
Brassicaceae	Stevenia cheiranthoides
Brassicaceae	Stevenia maximowiczii
Brassicaceae	Subularia aquatica
Brassicaceae	Thlaspi arvense
Brassicaceae	Turritis glabra
Brassicaceae	Yinshania rivulorum
Olacaceae	Olax imbricata
Olacaceae	Ximenia americana
Opiliaceae	Champereia manillana
Balanophoraceae	Balanophora fungosa
Balanophoraceae	Balanophora harlandii
Balanophoraceae	Balanophora japonica
Balanophoraceae	Balanophora laxiflora
Balanophoraceae	Balanophora nipponica
Balanophoraceae	Balanophora subcupularis
Balanophoraceae	Balanophora tobiracola
Balanophoraceae	Balanophora yakushimensis
Santalaceae	Buckleya lanceolata
Santalaceae	Buckleya lanceolata f. tanigawaensis
Santalaceae	Korthalsella japonica
Santalaceae	Santalum album
Santalaceae	Santalum boninense
Santalaceae	Thesium chinense
Santalaceae	Thesium longifolium
Santalaceae	Thesium refractum
Santalaceae	Viscum album subsp. album
Santalaceae	Viscum album subsp. coloratum
Santalaceae	Viscum album subsp. coloratum f. lutescens
Santalaceae	Viscum album subsp. coloratum f. rubroaurantiacum
Santalaceae	Viscum diospyrosicola
Santalaceae	Viscum liquidambaricola
Santalaceae	Viscum multinerve
Schoepfiaceae	Schoepfia jasminodora
Loranthaceae	Loranthus delavayi
Loranthaceae	Loranthus tanakae
Loranthaceae	Scurrula notothixoides
Loranthaceae	Scurrula parasitica
Loranthaceae	Scurrula phoebe-formosanae
Loranthaceae	Taxillus caloreas
Loranthaceae	Taxillus kaempferi
Loranthaceae	Taxillus kaempferi var. kaempferi
Loranthaceae	Taxillus kaempferi var. obovata
Loranthaceae	Taxillus levinei
Loranthaceae	Taxillus limprichtii
Loranthaceae	Taxillus liquidambaricola
Loranthaceae	Taxillus nigrans
Loranthaceae	Taxillus pseudochinensis
Loranthaceae	Taxillus sutchuenensis
Loranthaceae	Taxillus theifer
Loranthaceae	Taxillus tsaii
Loranthaceae	Taxillus yadoriki
Tamaricaceae	Reaumuria soongorica
Tamaricaceae	Tamarix aphylla
Tamaricaceae	Tamarix chinensis
Tamaricaceae	Tamarix mannifera
Plumbaginaceae	Armeria alliacea
Plumbaginaceae	Armeria juniperifolia
Plumbaginaceae	Armeria maritima
Plumbaginaceae	Armeria vulgaris subsp. arctica
Plumbaginaceae	Ceratostigma plumbaginoides
Plumbaginaceae	Goniolimon speciosum
Plumbaginaceae	Goniolimon tataricum
Plumbaginaceae	Limonium aureum
Plumbaginaceae	Limonium bicolor
Plumbaginaceae	Limonium franchetii
Plumbaginaceae	Limonium latifolium
Plumbaginaceae	Limonium senkakuense
Plumbaginaceae	Limonium sinense
Plumbaginaceae	Limonium sinuatum
Plumbaginaceae	Limonium tetragonum
Plumbaginaceae	Limonium wrightii f. albescens
Plumbaginaceae	Limonium wrightii f. albolutescens
Plumbaginaceae	Limonium wrightii var. arbusculum
Plumbaginaceae	Limonium wrightii var. wrightii
Plumbaginaceae	Limonium wrightii var. wrightii f. wrightii
Plumbaginaceae	Plumbago auriculata
Plumbaginaceae	Plumbago indica
Plumbaginaceae	Plumbago zeylanica
Polygonaceae	－
Polygonaceae	Aconogonon ajanense
Polygonaceae	Aconogonon alpinum
Polygonaceae	Aconogonon angustifolium
Polygonaceae	Aconogonon brachytrichum
Polygonaceae	Aconogonon chaneyi
Polygonaceae	Aconogonon divaricatum
Polygonaceae	Aconogonon divaricatum var. weyrichii
Polygonaceae	Aconogonon limosum
Polygonaceae	Aconogonon microcarpum
Polygonaceae	Aconogonon mollifolium
Polygonaceae	Aconogonon nakaii
Polygonaceae	Aconogonon ochreatum var. laxmannii
Polygonaceae	Aconogonon platyphyllum
Polygonaceae	Aconogonon weyrichii var. alpinum
Polygonaceae	Aconogonon weyrichii var. weyrichii
Polygonaceae	Antigonon leptopus
Polygonaceae	Atraphaxis frutescens
Polygonaceae	Atraphaxis manshurica
Polygonaceae	Bistorta abukumensis
Polygonaceae	Bistorta alopecuroides
Polygonaceae	Bistorta hayachinensis
Polygonaceae	Bistorta manshuriensis
Polygonaceae	Bistorta ochotensis
Polygonaceae	Bistorta officinalis subsp. japonica
Polygonaceae	Bistorta officinalis subsp. pacifica
Polygonaceae	Bistorta pacifica f. velutina
Polygonaceae	Bistorta suffulta
Polygonaceae	Bistorta suffulta f. pubescens
Polygonaceae	Bistorta tenuicaulis var. chionophila
Polygonaceae	Bistorta tenuicaulis var. tenuicaulis
Polygonaceae	Bistorta vivipara
Polygonaceae	Bistorta vivipara f. roessleri
Polygonaceae	Coccoloba uvifera
Polygonaceae	Fagopyrum dibotrys
Polygonaceae	Fagopyrum esculentum
Polygonaceae	Fagopyrum tataricum
Polygonaceae	Fallopia × bohemica
Polygonaceae	Fallopia baldschuanica
Polygonaceae	Fallopia ciliinervis
Polygonaceae	Fallopia convolvulus
Polygonaceae	Fallopia dentatoalata
Polygonaceae	Fallopia dumetorum
Polygonaceae	Fallopia forbesii
Polygonaceae	Fallopia japonica f. elata
Polygonaceae	Fallopia japonica var. compacta f. colorans
Polygonaceae	Fallopia japonica var. hachidyoensis
Polygonaceae	Fallopia japonica var. japonica
Polygonaceae	Fallopia japonica var. japonica f. colorans
Polygonaceae	Fallopia japonica var. uzenensis
Polygonaceae	Fallopia multiflora
Polygonaceae	Fallopia multiflora var. hypoleuca
Polygonaceae	Fallopia sachalinensis
Polygonaceae	Knorringia sibirica
Polygonaceae	Koenigia islandica
Polygonaceae	Koenigia nepalensis
Polygonaceae	Muehlenbeckia complexa
Polygonaceae	Muehlenbeckia platyclada
Polygonaceae	Oxyria digyna
Polygonaceae	Persicaria × musashinoensis
Polygonaceae	Persicaria amphibia
Polygonaceae	Persicaria amphibia var. amurensis
Polygonaceae	Persicaria attenuata subsp. pulchra
Polygonaceae	Persicaria barbata
Polygonaceae	Persicaria barbata var. barbata
Polygonaceae	Persicaria barbata var. gracilis
Polygonaceae	Persicaria biconvexa
Polygonaceae	Persicaria breviochreata
Polygonaceae	Persicaria bungeana
Polygonaceae	Persicaria capitata
Polygonaceae	Persicaria chinensis
Polygonaceae	Persicaria clivorum
Polygonaceae	Persicaria debilis
Polygonaceae	Persicaria dichotoma
Polygonaceae	Persicaria dissitiflora
Polygonaceae	Persicaria erectominor
Polygonaceae	Persicaria erectominor var. erectominor
Polygonaceae	Persicaria erectominor var. erectominor f. erectominor
Polygonaceae	Persicaria erectominor var. erectominor f. viridiflora
Polygonaceae	Persicaria erectominor var. sungareensis
Polygonaceae	Persicaria filiformis
Polygonaceae	Persicaria filiformis f. albiflora
Polygonaceae	Persicaria filiformis 'Variegata'
Polygonaceae	Persicaria foliosa var. foliosa
Polygonaceae	Persicaria foliosa var. nikaii
Polygonaceae	Persicaria foliosa var. paludicola
Polygonaceae	Persicaria geocarpica
Polygonaceae	Persicaria glabra
Polygonaceae	Persicaria glacialis
Polygonaceae	Persicaria hastatosagittata
Polygonaceae	Persicaria hydropiper
Polygonaceae	Persicaria hydropiper f. angustissima
Polygonaceae	Persicaria hydropiper f. purpurascens
Polygonaceae	Persicaria hydropiper f. viridis
Polygonaceae	Persicaria hydropiper var. hydropiper
Polygonaceae	Persicaria hydropiper var. maximowiczii
Polygonaceae	Persicaria hydropiper var. maximowiczii f. viridis
Polygonaceae	Persicaria hydropiper var. scabrida
Polygonaceae	Persicaria japonica
Polygonaceae	Persicaria japonica var. japonica
Polygonaceae	Persicaria japonica var. scabrida
Polygonaceae	Persicaria koreensis
Polygonaceae	Persicaria koreensis f. viridiflora
Polygonaceae	Persicaria lapathifolia var. incana
Polygonaceae	Persicaria lapathifolia var. lanata
Polygonaceae	Persicaria lapathifolia var. lapathifolia
Polygonaceae	Persicaria lii
Polygonaceae	Persicaria longiseta
Polygonaceae	Persicaria longiseta f. albiflora
Polygonaceae	Persicaria longiseta f. brevifolia
Polygonaceae	Persicaria longiseta f. divaricatoramosa
Polygonaceae	Persicaria maackiana
Polygonaceae	Persicaria maackiana f. albiflora
Polygonaceae	Persicaria maculosa subsp. hirticaulis
Polygonaceae	Persicaria maculosa subsp. hirticaulis var. amblyophylla
Polygonaceae	Persicaria maculosa subsp. hirticaulis var. pubescens
Polygonaceae	Persicaria maculosa subsp. maculosa
Polygonaceae	Persicaria manshuricola
Polygonaceae	Persicaria mikawana
Polygonaceae	Persicaria mikawana f. alboviridis
Polygonaceae	Persicaria muricata
Polygonaceae	Persicaria muricata f. albiflora
Polygonaceae	Persicaria neofiliformis
Polygonaceae	Persicaria nepalensis
Polygonaceae	Persicaria nepalensis f. adenothrix
Polygonaceae	Persicaria odorata subsp. conspicua
Polygonaceae	Persicaria odorata subsp. conspicua f. albiflora
Polygonaceae	Persicaria orientalis
Polygonaceae	Persicaria pensylvanica
Polygonaceae	Persicaria pensylvanica var. laevigata
Polygonaceae	Persicaria pensylvanica var. pensylvanica
Polygonaceae	Persicaria perfoliata
Polygonaceae	Persicaria posumbu
Polygonaceae	Persicaria posumbu var. posumbu
Polygonaceae	Persicaria posumbu var. posumbu f. albiflora
Polygonaceae	Persicaria posumbu var. stenophylla
Polygonaceae	Persicaria praetermissa
Polygonaceae	Persicaria pubescens
Polygonaceae	Persicaria pubescens f. macrantha
Polygonaceae	Persicaria pubescens var. acuminata
Polygonaceae	Persicaria pulchra
Polygonaceae	Persicaria runcinata
Polygonaceae	Persicaria sagittata
Polygonaceae	Persicaria sagittata f. viridialba
Polygonaceae	Persicaria sagittata var. sibirica
Polygonaceae	Persicaria sagittata var. sibirica f. inermis
Polygonaceae	Persicaria sagittata var. sibirica f. pilosa
Polygonaceae	Persicaria sagittata var. sibirica f. tomentosa
Polygonaceae	Persicaria senticosa
Polygonaceae	Persicaria senticosa f. albiflora
Polygonaceae	Persicaria senticosa f. inermis
Polygonaceae	Persicaria senticosa var. inermis
Polygonaceae	Persicaria taitoinsularis
Polygonaceae	Persicaria taquetii
Polygonaceae	Persicaria tenella
Polygonaceae	Persicaria tenella f. albida
Polygonaceae	Persicaria tenella var. tenella
Polygonaceae	Persicaria thunbergii
Polygonaceae	Persicaria thunbergii f. albiflora
Polygonaceae	Persicaria thunbergii f. viridialba
Polygonaceae	Persicaria thunbergii var. hassegawae
Polygonaceae	Persicaria thunbergii var. hastata
Polygonaceae	Persicaria thunbergii var. oreophila
Polygonaceae	Persicaria thunbergii var. thunbergii
Polygonaceae	Persicaria tinctoria
Polygonaceae	Persicaria trigonocarpa
Polygonaceae	Persicaria trigonocarpa var. roseoviridis
Polygonaceae	Persicaria viscofera f. viridescens
Polygonaceae	Persicaria viscofera var. robusta
Polygonaceae	Persicaria viscofera var. robusta f. laevis
Polygonaceae	Persicaria viscofera var. viscofera
Polygonaceae	Persicaria viscosa
Polygonaceae	Polygonum argyrocoleon
Polygonaceae	Polygonum aviculare subsp. aviculare
Polygonaceae	Polygonum aviculare subsp. depressum
Polygonaceae	Polygonum aviculare subsp. neglectum
Polygonaceae	Polygonum aviculare var. aviculare
Polygonaceae	Polygonum caducifolium
Polygonaceae	Polygonum cuspidatum var. uzenense f. roseum
Polygonaceae	Polygonum fusco-ochreatum
Polygonaceae	Polygonum humifusum
Polygonaceae	Polygonum liaotungense
Polygonaceae	Polygonum patulum
Polygonaceae	Polygonum plebeium
Polygonaceae	Polygonum polyneuron
Polygonaceae	Polygonum ramosissimum
Polygonaceae	Polygonum rigidum
Polygonaceae	Polygonum ryukyuense
Polygonaceae	Reynoutria japonica f. elata
Polygonaceae	Rheum compactum
Polygonaceae	Rheum coreanum
Polygonaceae	Rheum nobile
Polygonaceae	Rheum palmatum
Polygonaceae	Rheum palmatum var. tanguticum
Polygonaceae	Rheum rhabarbatum
Polygonaceae	Rumex × abortivus
Polygonaceae	Rumex × autranianus
Polygonaceae	Rumex × hybridus
Polygonaceae	Rumex × nankingensis
Polygonaceae	Rumex × ogulinensis
Polygonaceae	Rumex × oryzetorum
Polygonaceae	Rumex × pratensis
Polygonaceae	Rumex × propinquus
Polygonaceae	Rumex × schulzei
Polygonaceae	Rumex acetosa
Polygonaceae	Rumex acetosella
Polygonaceae	Rumex acetosella subsp. acetosella
Polygonaceae	Rumex acetosella subsp. pyrenaicus
Polygonaceae	Rumex alpestris subsp. lapponicus
Polygonaceae	Rumex amurensis
Polygonaceae	Rumex aquaticus
Polygonaceae	Rumex brownii
Polygonaceae	Rumex conglomeratus
Polygonaceae	Rumex crispus
Polygonaceae	Rumex crispus × R. japonicus
Polygonaceae	Rumex dentatus
Polygonaceae	Rumex dentatus subsp. klotzschianus
Polygonaceae	Rumex dentatus subsp. klotzschianus × R. obtusifolius
Polygonaceae	Rumex dentatus subsp. nigricans
Polygonaceae	Rumex gmelinii
Polygonaceae	Rumex hastatulus
Polygonaceae	Rumex hydrolapathum
Polygonaceae	Rumex hypogaeus
Polygonaceae	Rumex japonicus
Polygonaceae	Rumex japonicus × R. longifolius
Polygonaceae	Rumex japonicus × R. obtusifolius
Polygonaceae	Rumex longifolius
Polygonaceae	Rumex madaio
Polygonaceae	Rumex maritimus
Polygonaceae	Rumex maritimus var. maritimus
Polygonaceae	Rumex maritimus var. ochotskius
Polygonaceae	Rumex marshallianus
Polygonaceae	Rumex nepalensis
Polygonaceae	Rumex nepalensis subsp. andreaeanus
Polygonaceae	Rumex obtusifolius
Polygonaceae	Rumex patentia subsp. callosus
Polygonaceae	Rumex pulcher
Polygonaceae	Rumex sanguineus
Polygonaceae	Rumex scutatus
Polygonaceae	Rumex spinosus
Polygonaceae	Rumex stenophyllus
Polygonaceae	Rumex thyrsiflorus
Polygonaceae	Rumex trisetifer
Droseraceae	Aldrovanda vesiculosa
Droseraceae	Dionaea muscipula
Droseraceae	Drosera × obovata
Droseraceae	Drosera anglica
Droseraceae	Drosera binata
Droseraceae	Drosera burmannii
Droseraceae	Drosera indica
Droseraceae	Drosera indica f. albiflora
Droseraceae	Drosera intermedia
Droseraceae	Drosera makinoi
Droseraceae	Drosera pedata
Droseraceae	Drosera peltata
Droseraceae	Drosera peltata var. lunata
Droseraceae	Drosera peltata var. nipponica
Droseraceae	Drosera rotundifolia
Droseraceae	Drosera spathulata
Droseraceae	Drosera spathulata f. chionantha
Droseraceae	Drosera spatulata
Droseraceae	Drosera spatulata f. chionantha
Droseraceae	Drosera tokaiensis subsp. hyugaensis
Droseraceae	Drosera tokaiensis subsp. tokaiensis
Droseraceae	Drosera toyoakensis
Droseraceae	Drosophyllum lusitanicum
Nepenthaceae	Nepenthes ampullaria
Nepenthaceae	Nepenthes burbidgeae
Nepenthaceae	Nepenthes gracilis
Nepenthaceae	Nepenthes hookeriana
Nepenthaceae	Nepenthes lowii
Nepenthaceae	Nepenthes maxima
Nepenthaceae	Nepenthes mirabilis
Nepenthaceae	Nepenthes rafflesiana
Nepenthaceae	Nepenthes rajah
Nepenthaceae	Nepenthes reinwardtiana
Nepenthaceae	Nepenthes veitchii
Nepenthaceae	Nepenthes villosa
Ancistrocladaceae	Ancistrocladus tectorius
